video_id,publish_hour,publish_day_of_week,publish_month,publish_is_weekend,hours_to_trending,channel_age_days_at_publish,duration_seconds,is_short,title_length_chars,title_word_count,title_has_capitalized_word,title_uppercase_ratio,title_exclamation_count,title_question_count,title_has_number,title_has_bracket,title_emoji_count,description_length_chars,description_word_count,description_has_url,description_url_count,description_line_count,has_description,tag_count,has_tags,video_category,video_definition_hd,video_licensed_content,trending_country,channel_country,channel_subscriber_count,channel_view_count,channel_video_count,channel_have_hidden_subscribers,channel_avg_views_per_video,channel_sub_to_view_ratio,channel_description_length,channel_has_custom_url,log_channel_subscriber_count,log_channel_view_count,log_channel_video_count,log_channel_avg_views_per_video,_target_view_count,_target_like_count,_target_comment_count,_target_engagement_rate
hPZcZpNn3KY,6,0,7,0,0.0,7005.845081018519,229.0,0,96,20,0,0.13541666666666666,0,0,1,0,0,3759,560,1,18,120,1,23,1,Music,1,1,United Arab Emirates,India,82000000,57684597802,10174,0,5669805.170237862,0.0014215233030047572,750,1,18.22222981742365,24.778256039003534,9.227689010310796,15.550665489976375,2157929,35104,1814,0.01710806982064748
_Pk6xfju3l0,11,6,7,1,12.999166666666667,6626.108807870371,178.0,0,71,13,1,0.39436619718309857,0,0,0,1,0,846,76,1,12,25,1,4,1,Music,1,1,Indonesia,South Korea,82100000,47337713966,3431,0,13797060.322354998,0.0017343465309492508,203,1,18.223448586602924,24.580573150195796,8.140898460607852,16.439966179795427,3629858,307346,25527,0.09170413828860523
psb2Ma4gGlc,4,0,7,0,0.0,2236.9006661799303,2486.0,0,92,13,1,0.6086956521739131,2,0,0,0,0,560,46,1,5,15,1,9,1,Gaming,1,1,Indonesia,Indonesia,5480000,2776058338,2930,0,947460.1836177474,0.001974021916249802,620,1,15.516615841405933,21.74429789486006,7.983098940710892,13.76154124794149,167464,4001,416,0.02637581808627526
muKF5G6MrE4,10,3,7,0,85.49527777777777,2802.776863425926,268.0,0,29,5,0,0.13793103448275862,0,0,0,1,0,1617,195,1,6,64,1,30,1,Music,1,1,Indonesia,India,313000,196690026,1663,0,118274.21888153939,0.0015913364107237446,53,1,12.653961664405365,19.097139580497917,7.416979621381154,11.68076955111306,25793,28,1,0.0011243360601713643
U8coVVugYpM,3,0,7,0,0.0,1217.5643144889582,1447.0,0,64,12,1,0.25,0,0,0,0,0,43,3,0,0,3,1,4,1,Gaming,1,1,Indonesia,Indonesia,1940000,1068906141,802,0,1332800.6745635911,0.0018149395214298802,54,1,14.478199046503295,20.789901665321782,6.688354713946762,14.10279380681919,141420,2865,99,0.0209588459906661
8QPvX525hZ4,13,1,7,0,130.4975,2422.256181828993,353.0,0,33,5,0,0.12121212121212122,0,0,0,1,0,2841,465,1,8,93,1,20,1,Music,1,0,Indonesia,India,437000,194755664,757,0,257273.0039630119,0.0022438371805196897,530,1,12.987690762404629,19.087256330867163,6.630683385642372,12.457896959209137,150098,225,3,0.0015190075817132806
rp6R3Q0I1YE,6,0,7,0,0.0,2302.0191155894327,1629.0,0,93,15,1,0.41935483870967744,1,0,0,0,0,405,40,1,4,14,1,0,0,Gaming,1,1,Indonesia,Indonesia,7600000,3260202000,1808,0,1803209.0707964601,0.0023311438984455566,519,1,15.843658936835498,21.9050549939023,7.500529485395295,14.40507900721016,98999,1322,150,0.014868837058960192
4hj0AB-KAeo,9,0,7,0,0.0,4700.087534722222,1760.0,0,54,8,1,0.24074074074074073,1,0,0,0,0,636,78,1,3,23,1,24,1,Gaming,1,1,Indonesia,Indonesia,4770000,1297510131,2010,0,645527.428358209,0.003676271873363893,178,1,15.377857072508109,20.983712981837026,7.606387389772652,13.377824529132852,104642,5387,458,0.055857112822767147
Jy4Bt1I9RxY,18,2,7,0,101.40305555555555,743.3422268523958,198.0,0,32,7,0,0.1875,0,0,0,1,0,2213,356,1,14,69,1,28,1,People & Blogs,1,1,Indonesia,United States,57200,69617107,496,0,140357.07056451612,0.0008216371300806854,699,1,10.954326659732555,18.05852089969735,6.208590026096629,11.851952083268358,244243,271,9,0.0011463992826815917
6lBXlzg0Hfg,23,6,7,1,0.9980555555555556,1196.5911685491087,941.0,0,99,16,1,0.41414141414141414,1,0,0,0,1,387,33,1,1,14,1,0,0,Gaming,1,1,Indonesia,Indonesia,170000,45583520,80,0,569794.0,0.0037294180001895424,186,1,12.04355959836804,17.635056827591608,4.394449154672439,13.25303192599867,135318,724,28,0.0055572798888544024
suvywa1QHcU,13,6,7,1,10.996944444444445,1289.7340607025462,253.0,0,26,4,0,0.11538461538461539,0,0,0,1,0,1752,199,1,14,63,1,18,1,People & Blogs,1,1,Indonesia,United States,3110000,3566243317,1165,0,3061153.061802575,0.0008720661277302297,466,1,14.950133605698774,21.994778586813396,7.061334366910438,14.934302547207425,23642,154,13,0.007063700194568988
68_fnQX10_U,23,6,7,1,0.7219444444444445,1307.6513194959027,680.0,0,90,13,1,0.45555555555555555,0,0,0,0,1,0,0,0,0,1,0,0,0,Gaming,1,1,Indonesia,Indonesia,1070000,544315645,306,0,1778809.297385621,0.0019657711657360133,105,1,13.883170141017091,20.115039868168587,5.726847747587197,14.391455326552688,137965,696,18,0.0051752256006958285
EUxVDXTJa74,15,6,7,1,8.269722222222223,2766.32375,4188.0,0,48,8,1,0.5416666666666666,0,0,0,0,0,1280,125,1,10,28,1,1,1,Gaming,1,1,Indonesia,Indonesia,20200000,5608632628,6196,0,905202.1672046481,0.0036015908581987447,79,1,16.821193211876384,22.44757278862588,8.731820582962108,13.715914691635804,610516,20927,1144,0.036151386695844175
52Tnsye4VMg,10,0,7,0,0.0,3186.307962962963,896.0,0,100,15,1,0.83,1,0,1,0,1,679,60,1,3,13,1,27,1,Gaming,1,1,Indonesia,Indonesia,13600000,11069895282,3253,0,3402980.4125422686,0.0012285572404748969,369,1,16.42558042423569,23.127495124091954,8.087640287778983,15.040162491388275,83624,4264,1460,0.06844924901942026
7j2hNoGtcfg,4,0,7,0,0.0,2122.591111606505,773.0,0,41,5,0,0.12195121951219512,0,1,0,1,0,562,60,1,4,13,1,20,1,Gaming,1,1,Indonesia,Indonesia,4250000,2047366494,1686,0,1214333.6263345196,0.0020758374294270344,486,1,15.26242977619469,21.43982016765843,7.430707082545968,14.009706852104774,119056,1862,334,0.018445101464856874
IZJ2KsMK95k,22,4,7,0,49.99138888888889,1366.4646557114004,4248.0,0,90,17,0,0.15555555555555556,0,0,0,0,0,1367,198,0,0,26,1,21,1,Music,1,1,Indonesia,Indonesia,78100,44228905,194,0,227984.04639175258,0.0017658135556374275,428,1,11.265758139843117,17.604889115195405,5.272999558563747,12.337035319784636,23338,76,2,0.00334218870511612
DUTgYi7LGkQ,12,0,7,0,0.0,4418.371157407408,1975.0,0,82,15,1,0.2682926829268293,1,0,1,0,0,571,44,1,7,16,1,20,1,Gaming,1,1,Indonesia,Indonesia,6880000,2980454541,4971,0,599568.4049487024,0.0023083727348821186,52,1,15.744129355258353,21.815341656704557,8.511577452630602,13.303967018139378,72200,3214,151,0.04660664819944598
Gs5CMXjRwUg,3,6,7,1,20.215,2804.5303125,257.0,0,47,7,0,0.1276595744680851,0,0,0,1,0,138,22,0,0,5,1,0,0,Education,1,0,Indonesia,Indonesia,1620000,200635253,348,0,576538.0833333334,0.008074353712904082,0,1,14.297937324492327,19.116999160822843,5.855071922202427,13.264798410553492,32982,580,46,0.018980049724091928
JRHwuWQriGs,15,0,7,0,0.0,5916.218298611111,8900.0,0,61,10,1,0.8032786885245902,0,0,1,0,0,318,49,1,2,5,1,6,1,Gaming,1,1,Indonesia,Indonesia,3640000,1185254033,7570,0,156572.52747688242,0.003071071600395052,26,1,15.10749451433816,20.89322296324208,8.932080438103307,11.961281002762977,108921,5047,81,0.047079993756943106
_w7dtQy0DDw,11,0,7,0,0.0,2919.087511574074,944.0,0,56,10,1,0.75,3,0,1,0,0,434,33,1,2,10,1,3,1,Gaming,1,1,Indonesia,Indonesia,5130000,784057332,240,0,3266905.55,0.006542888881498273,27,1,15.450616412078707,20.47999270446743,5.484796933490655,14.99935408595004,66046,4108,450,0.069012506434909
t8Wd6EaDX5A,22,3,7,0,73.99,360.59453452994217,4993.0,0,88,16,1,0.32954545454545453,0,0,1,0,0,923,147,0,0,22,1,24,1,People & Blogs,1,1,Indonesia,Indonesia,15500,5639178,58,0,97227.20689655172,0.002748627548199401,0,1,9.648659816955295,15.545249045502397,4.07753744390572,11.484816142759245,36946,159,4,0.004411844313322146
KZmYjm6NOmQ,8,0,7,0,0.0,2810.9685532407407,6630.0,0,32,5,0,0.125,0,0,1,0,0,923,119,1,3,22,1,22,1,Gaming,1,1,Indonesia,Indonesia,1260000,126578433,271,0,467079.08856088563,0.009954302404739044,122,1,14.04662307257814,18.656372705612213,5.605802066295998,13.054256017795023,72020,2939,234,0.04405720633157456
1qambWrl_F0,22,6,7,1,1.7472222222222222,1377.6472751494098,4389.0,0,95,19,0,0.1368421052631579,0,0,1,0,0,2449,301,0,0,30,1,22,1,Music,1,1,Indonesia,Indonesia,462000,85230418,58,0,1469489.9655172413,0.005420599955288263,382,1,13.043322334563697,18.260868958595747,4.07753744390572,14.200426616824416,13582,66,0,0.004859372699160654
LaRjzmeymRU,9,0,7,0,0.0,4720.241423611111,1143.0,0,77,13,1,0.8051948051948052,3,0,0,0,0,364,32,1,2,12,1,9,1,Gaming,1,1,Indonesia,Indonesia,5770000,3387767129,3562,0,951085.6622683886,0.0017031867245560018,47,1,15.568182811794493,21.943436877607713,8.178358165605836,13.765360464892375,78696,4860,574,0.06905052353359764
QP_iQgLfn94,7,0,7,0,160.73416666666665,1134.041110601053,329.0,0,36,7,0,0.1388888888888889,0,0,1,1,0,587,90,0,0,31,1,4,1,People & Blogs,1,1,Indonesia,Indonesia,174000,75135250,149,0,504263.42281879194,0.0023158237977513882,593,1,12.066816325306588,18.134800394089876,5.0106352940962555,13.13085605792361,75942,150,2,0.002001527481499039
FcdurRh53I4,23,4,7,0,48.99861111111111,1166.7521508456134,6911.0,0,88,15,0,0.14772727272727273,0,0,0,0,0,1495,165,1,2,36,1,26,1,People & Blogs,1,1,Indonesia,Indonesia,431000,47309097,93,0,508699.96774193546,0.009110298596483463,589,1,12.973865689268807,17.672213181688946,4.543294782270004,13.139615633191463,89142,347,10,0.004004846200444235
3cvNwSpJCPo,4,0,7,0,0.0,619.914313856551,1463.0,0,69,10,1,0.3333333333333333,1,0,0,0,0,0,0,0,0,1,0,0,0,Howto & Style,1,1,Indonesia,Indonesia,986000,480043478,557,0,861837.4829443448,0.002053980618813865,122,1,13.80141264778304,19.989387239013976,6.324358962381311,13.666823157314441,108164,1063,309,0.012684442143411856
37BnWOWqD6I,9,0,7,0,0.0,2398.976454409051,2180.0,0,97,17,1,0.14432989690721648,2,0,0,0,3,2747,422,1,6,49,1,23,1,Gaming,1,1,Indonesia,Indonesia,3320000,1724106815,2658,0,648648.162151994,0.001925634752508069,287,1,15.015475642097446,21.26797496550524,7.88570539124302,13.382647267318672,168870,4318,800,0.03030733700479659
6aQFy7nQFnk,14,5,7,1,33.20777777777778,3664.33875,1717.0,0,70,11,1,0.8142857142857143,0,0,0,0,0,581,63,1,4,18,1,7,1,Film & Animation,1,1,Indonesia,Indonesia,1250000,223598411,1391,0,160746.5212077642,0.005590379620363224,381,1,14.038654909278163,19.2253621972522,7.238496840894365,11.987590221811544,191444,3957,582,0.023709283132404255
GEk4jHwfFTA,4,6,7,1,187.99944444444444,6618.81712962963,207.0,0,32,5,1,0.375,0,0,0,1,0,3411,430,1,10,91,1,4,1,Music,1,1,Armenia,South Korea,82100000,47337713966,3431,0,13797060.322354998,0.0017343465309492508,203,1,18.223448586602924,24.580573150195796,8.140898460607852,16.439966179795427,12745537,1374916,59197,0.11251883698584061
exlbFj18TEk,21,6,7,1,170.2325,505.2526215671296,9056.0,0,77,17,1,0.22077922077922077,0,0,1,0,1,2078,327,0,0,36,1,23,1,Gaming,1,1,Armenia,India,80600,30782234,582,0,52890.43642611684,0.0026183934538344424,325,1,11.297266335365645,17.242448295824648,6.368187186350492,10.875996722438007,2843639,10187,137,0.003630559293918813
PMZTbm7btJ4,15,1,7,0,128.99833333333333,4479.112395833334,196.0,0,34,5,0,0.11764705882352941,0,0,0,0,0,615,62,1,4,21,1,18,1,Music,1,1,Armenia,Armenia,40600,33033259,82,0,402844.6219512195,0.0012290643196906487,37,1,10.611547975828369,17.313025490649824,4.418840607796598,12.906308695456627,31970,937,93,0.03221770409759149
DStvXY8494M,2,4,7,0,69.05277777777778,117.48416052407408,3670.0,0,65,12,0,0.09230769230769231,1,0,1,0,1,909,145,1,1,20,1,26,1,People & Blogs,1,1,Armenia,United States,24600,6889263,224,0,30755.63839285714,0.0035707738258794882,883,1,10.110542371500753,15.745474815803615,5.41610040220442,10.33386113262989,115869,1221,18,0.010693110322864614
1UAMNgHtFAE,13,3,7,0,82.18722222222222,4403.275775462963,5677.0,0,73,10,1,0.821917808219178,0,0,0,0,3,757,90,1,9,19,1,33,1,People & Blogs,1,0,Armenia,United Arab Emirates,316000,56001424,872,0,64221.81651376147,0.005642713656709872,77,1,12.663500657121004,17.84088769480424,6.771935555839602,11.070113823949967,5081,280,5,0.056091320606179884
iE75AusXoAs,14,6,7,1,9.498333333333333,3568.9972916666666,321.0,0,29,5,0,0.13793103448275862,0,0,0,0,0,1753,191,1,9,39,1,38,1,Music,1,1,Armenia,United States,53700,40099314,46,0,871724.2173913043,0.0013391750292785557,989,1,10.891186902297498,17.50686980983663,3.8501476017100584,13.678229535560588,6603,424,39,0.07011964258670302
72DttF0R55o,12,0,7,0,155.33555555555554,3272.248611111111,1675.0,0,60,12,1,0.5333333333333333,0,0,0,0,1,385,46,1,3,12,1,15,1,Entertainment,1,1,Armenia,Ukraine,6200000,2306481048,809,0,2851027.2533992585,0.0026880775826778006,126,1,15.64006001130563,21.558988844583283,6.697034247666484,14.863190277841937,540743,17483,2181,0.036364779571811376
ipDp8Ishe3s,20,1,6,0,627.8302777777777,3855.0852430555556,113.0,0,37,6,1,0.4594594594594595,0,0,0,1,0,1528,179,1,5,53,1,5,1,Music,1,0,Armenia,United Arab Emirates,2930000,1272583010,48,0,26512146.041666668,0.0023024038329727504,145,1,14.89051332229012,20.964314538838874,3.8918202981106265,17.09311356486374,3477569,24531,3108,0.007947793415457751
XEZPStdB78s,13,5,7,1,202.36138888888888,6655.717905092592,1469.0,0,43,8,1,0.09302325581395349,0,0,0,1,1,1186,112,1,9,31,1,27,1,Gaming,1,1,Armenia,Russia,19400000,4029009279,462,0,8720799.305194804,0.004815079503816651,117,1,16.780783675579947,22.116786346454035,6.137727054086234,15.98122156979248,1453256,143662,7697,0.10415164293145873
xkbH6zkV4ys,11,6,7,1,348.74833333333333,188.78657589508103,312.0,0,99,18,0,0.15151515151515152,0,0,0,1,0,2007,271,1,6,25,1,33,1,Music,1,1,Armenia,Ukraine,6020,4309906,63,0,68411.20634920635,0.0013967822036025843,992,1,8.703008637464448,15.27642688412091,4.1588830833596715,11.133306543087125,631548,4198,113,0.006826084478139429
I8BNZ2VYIWA,16,2,6,0,775.9980555555555,5454.036006944444,182.0,0,76,11,0,0.10526315789473684,0,0,0,1,0,884,96,1,2,16,1,19,1,Music,1,1,Armenia,Armenia,104000,115417302,74,0,1559693.2702702703,0.0009010780723326907,113,1,11.552155793461898,18.564064840139913,4.31748811353631,14.260000379423033,200887,1709,86,0.008935371626834988
feG_sUitsTY,5,0,7,0,0.0,2214.0924000125465,1294.0,0,63,10,0,0.12698412698412698,1,0,0,0,0,289,40,0,0,7,1,3,1,Gaming,1,1,Indonesia,Indonesia,3670000,2235720191,2199,0,1016698.5861755343,0.001641529210486072,0,1,15.11570249251028,21.527829246662908,7.696212639346407,13.832072239236057,200576,2088,90,0.010858726866624122
nH9R0Jpqeqc,16,5,7,1,535.9886111111111,2278.8850370287037,1095.0,0,33,6,0,0.12121212121212122,0,0,1,0,0,564,60,1,7,13,1,0,0,Gaming,1,1,Armenia,United States,58500000,11348949976,177,0,64118361.44632769,0.005154661895920934,115,1,17.8845373292961,23.15239106355458,5.181783550292085,17.976241346488795,21136781,421804,17155,0.020767542607362965
tP3h0iP8OY8,7,2,7,0,448.4813888888889,5643.445729166667,366.0,0,98,18,1,0.19387755102040816,0,0,1,1,0,195,21,1,3,7,1,41,1,Music,1,1,Armenia,Russia,6290000,2020862989,236,0,8562978.766949153,0.0031125316432820275,54,1,15.654471787659123,21.426790479898138,5.4680601411351315,15.962958791159473,2337525,69412,5591,0.0320865017486444
9cS2wv6AfHk,15,6,7,1,513.0,1285.4576913623148,219.0,0,29,6,1,0.6896551724137931,0,0,0,0,0,1949,376,1,8,106,1,19,1,Music,1,1,Armenia,South Korea,12700000,9525714083,984,0,9680603.742886178,0.0013332333817015322,58,1,16.357112630168974,22.977260724597926,6.892641641172089,16.08563493074003,55812180,816182,54304,0.015596703085240533
uKX78smD5dU,13,0,7,0,0.0,5466.065659722222,302.0,0,54,8,1,0.2777777777777778,0,0,1,1,0,731,94,0,0,38,1,7,1,Music,1,1,Indonesia,Indonesia,2980000,560042395,2187,0,256077.91266575217,0.005321025741274462,694,1,14.907434194052001,20.143523045970685,7.690743163541872,12.453240928562222,55515,17270,2209,0.3508781410429614
1jcQyMG6HHk,2,6,7,1,21.498333333333335,3391.8835532407406,25.0,1,91,13,1,0.7252747252747253,0,1,0,0,0,294,23,1,3,9,1,0,0,Film & Animation,1,1,Indonesia,Indonesia,1000000,823568769,26122,0,31527.783822065692,0.0012142276852171406,312,1,13.815511557963774,20.529157613506303,10.170571431312704,10.358656179707195,111006,825,230,0.009503990775273408
Az1qxdDjPmI,14,0,7,0,0.0,3369.2206944444442,80.0,0,46,9,1,0.782608695652174,0,0,1,0,0,632,66,1,6,17,1,31,1,Gaming,1,1,Indonesia,Indonesia,4260000,991288037,5574,0,177841.41316828132,0.004297439130701423,595,1,15.26477995298731,20.71451570394757,8.62604759632832,12.088653117868335,418788,17592,3036,0.04925642568554973
1dZ-Z7kYsE0,9,0,7,0,0.0,5796.161435185185,219.0,0,45,4,0,0.06666666666666667,0,0,0,1,0,1523,133,1,9,36,1,3,1,Entertainment,1,1,Indonesia,Thailand,20700000,19850509433,36865,0,538464.9242642072,0.0010427943962782026,487,1,16.845644306544774,23.71149550793165,10.515044996056119,13.19647949458698,248737,31098,1605,0.13147621785259128
hzqhTZoug8Q,16,6,7,1,7.155277777777778,2531.2230324074076,29676.0,0,45,11,1,0.37777777777777777,0,0,1,1,0,463,50,1,1,11,1,5,1,Gaming,1,1,Indonesia,Indonesia,7830000,3975906121,11171,0,355913.17885596637,0.001969362394811937,174,1,15.873473195680898,22.10351851429499,9.321165927065067,12.782444910142665,3244037,19572,201,0.006095183254691608
n_YBaSZuyr8,22,4,7,0,49.57222222222222,2535.3635416666666,228.0,0,43,9,0,0.18604651162790697,0,0,0,1,0,852,45,1,8,20,1,19,1,Music,1,1,Indonesia,Germany,7090000,5047308186,1404,0,3594948.8504273505,0.0014047091516357032,188,1,15.774196039552024,22.342120905844244,7.247792581767846,15.0950405992284,106083,290,8,0.0028091211598465352
qBEI6MPaZcU,2,0,7,0,0.0,78.77553252974538,498.0,0,88,13,1,0.8068181818181818,1,0,1,0,0,101,8,0,0,6,1,6,1,People & Blogs,1,1,Indonesia,Indonesia,4260,1730485,81,0,21364.012345679013,0.0024617376053534127,0,1,8.357259153499912,14.363912851877455,4.406719247264253,9.969509925923923,34421,325,68,0.011417448650533105
jlFm-0vCQTQ,14,6,7,1,9.524722222222222,2442.1541554882638,956.0,0,98,21,1,0.6938775510204082,4,0,1,0,0,437,62,1,1,11,1,62,1,Gaming,1,1,Indonesia,Indonesia,4950000,1213145177,4746,0,255614.23872734935,0.00408030307818633,167,1,15.414898336565054,20.916482144824954,8.465268118551318,12.451428619142423,295815,3660,139,0.01284248601321772
KUwK2qdRf04,23,6,7,1,0.9961111111111111,1244.678206350463,6368.0,0,90,16,0,0.12222222222222222,0,0,1,0,2,2934,413,0,0,79,1,25,1,Music,1,1,Indonesia,Indonesia,493000,57246349,131,0,436995.0305343511,0.008611902918035874,467,1,13.108266481420335,17.862874442907643,4.882801922586371,12.987679390591051,36644,247,2,0.006795109704180766
jlTNfB7yQtk,7,0,6,0,664.9977777777777,425.4363291493634,4311.0,0,43,7,0,0.16279069767441862,0,0,0,0,0,570,68,1,4,15,1,0,0,Gaming,1,1,Armenia,Russia,988000,714263898,104,0,6867922.096153846,0.001383242248091335,116,1,13.803438988875241,20.3867630584588,4.653960350157523,15.74237230352182,1422775,40252,3384,0.030669642072710022
QXz0i2PsPQw,23,5,7,1,24.99111111111111,2130.6342161165394,984.0,0,99,15,1,0.5959595959595959,0,0,0,0,1,305,32,1,1,7,1,0,0,Gaming,1,1,Indonesia,Indonesia,1840000,585623808,1420,0,412411.1323943662,0.003141948764487389,179,1,14.425276673063282,20.188188177230238,7.259116128097101,12.92977844968922,360352,2233,71,0.0063937483349613715
2PZY4DFQHhs,23,3,7,0,72.99861111111112,444.8219312918287,4100.0,0,85,13,0,0.12941176470588237,0,0,0,0,0,941,138,1,1,27,1,33,1,Music,1,1,Indonesia,Indonesia,117000,27089871,72,0,376248.2083333333,0.004318957443540429,426,1,11.669937760751914,17.114670489059343,4.290459441148391,12.838006990945557,31824,123,3,0.003959276018099547
t6K2EEDaQaQ,5,0,7,0,0.0,1635.496344209676,1370.0,0,53,9,0,0.16981132075471697,0,0,0,0,0,0,0,0,0,1,0,5,1,Gaming,1,1,Indonesia,Indonesia,3170000,2268659050,2012,0,1127564.1401590458,0.0013973011942891992,46,1,14.969242461310827,21.542454767460402,7.607381425639791,13.935571122667099,82278,1267,225,0.018133644473613847
Nohp0hrPLx0,12,6,7,1,11.01,3938.753564814815,1351.0,0,87,12,1,0.27586206896551724,0,0,1,0,0,722,79,1,5,22,1,37,1,Gaming,1,1,Indonesia,Indonesia,751000,150057251,210,0,714558.3380952381,0.0050047564845766765,443,1,13.529162262303307,18.826527459239248,5.351858133476067,13.479421321322539,178979,5660,563,0.03476944222506551
EviEF2JJx8U,15,6,7,1,8.993333333333334,201.64078208994212,1289.0,0,97,15,1,0.6185567010309279,0,0,1,0,0,97,15,0,0,1,1,0,0,Gaming,1,1,Indonesia,United States,63600,40004725,128,0,312536.9140625,0.0015898122034334694,357,1,11.060384472475045,17.50450815509905,4.859812404361672,12.65248106579931,1406795,58227,6491,0.046003859837431896
O09KVY0lujo,3,0,7,0,0.0,206.8350798968287,1131.0,0,74,12,1,0.22972972972972974,1,0,0,0,0,85,11,0,0,3,1,4,1,Gaming,1,1,Indonesia,Indonesia,59500,21796910,152,0,143400.72368421053,0.002729744720696649,139,1,10.993748398115178,16.89727882047161,5.030437921392435,11.87340522718846,39529,360,18,0.009562599610412609
WxZx9i9wLg0,9,0,7,0,0.0,693.1334729138889,6295.0,0,92,14,1,0.7934782608695652,0,0,1,0,1,720,89,0,0,24,1,15,1,Music,0,1,Indonesia,Indonesia,224000,86289832,3445,0,25047.846734397677,0.0025959026087801398,405,1,12.319405795112926,18.27322233914828,8.144969417087875,10.128583066906206,17820,181,11,0.010774410774410775
IiofgKEu2RM,6,0,7,0,0.0,2304.122220843727,4605.0,0,39,6,1,0.8717948717948718,0,0,0,0,0,151,20,1,1,4,1,4,1,Gaming,1,1,Indonesia,Indonesia,46200,5007595,366,0,13681.953551912567,0.009225985727679655,91,1,10.740756721857226,15.42646651758148,5.905361848054571,9.523906070790446,169600,1674,0,0.009870283018867925
DvFa7JQ-gb4,14,6,7,1,9.590833333333334,4184.820555555556,721.0,0,81,18,1,0.6419753086419753,0,0,1,1,0,831,118,1,4,14,1,24,1,Gaming,1,1,Indonesia,Indonesia,255000,37292619,1297,0,28752.98303777949,0.0068378142066128425,215,1,12.449022745701502,17.434306009810236,7.168579897264035,10.26653157707416,122248,836,126,0.007869249394673124
xKuNy9jhWvo,10,0,7,0,0.0,3385.8659606481483,2521.0,0,55,9,1,0.23636363636363636,0,0,0,0,0,1218,133,1,9,41,1,29,1,Gaming,1,1,Indonesia,Indonesia,1730000,417483867,866,0,482082.9872979215,0.00414387270203186,137,1,14.363632544508476,19.8497564619877,6.7650389767805414,13.085873625359465,45643,2610,309,0.06395285147777316
ClnjkXgKSFk,14,0,7,0,0.0,3712.4135069444446,32485.0,0,12,3,1,0.8333333333333334,0,0,0,0,0,1588,210,1,5,46,1,0,0,Gaming,1,1,Indonesia,Indonesia,469000,58958110,1022,0,57688.9530332681,0.007954800450692873,12,1,13.058360179622305,17.89233776666182,6.930494765951626,10.96283831312802,86928,924,2,0.010652494018037917
HJC_4v61ZBE,10,0,7,0,0.0,1942.087785440347,1419.0,0,61,9,1,0.5901639344262295,4,0,0,0,0,49,6,0,0,3,1,3,1,Gaming,1,1,Indonesia,Indonesia,1160000,704782875,1866,0,377697.1463022508,0.0016458969721703297,0,1,13.963931425151141,20.373400336036827,7.532088143541722,12.84185060083108,28921,461,44,0.017461360257252517
NgQOnjsP2kU,3,0,7,0,0.0,3476.695162037037,1442.0,0,93,14,1,0.8279569892473119,2,0,0,0,0,441,36,1,2,11,1,14,1,Gaming,1,1,Indonesia,Indonesia,3040000,1400849289,2834,0,494301.0899788285,0.002170112105471469,264,1,14.92736840232972,21.060344525352846,7.949797216161852,13.110902127444778,38172,863,224,0.028476370114219846
S9hO5fuOULM,16,6,7,1,7.373888888888889,3222.1178703703704,25730.0,0,61,11,1,0.7377049180327869,0,0,1,0,0,318,22,1,6,8,1,40,1,Gaming,1,1,Indonesia,Indonesia,274000,37685527,569,0,66231.1546572935,0.007270695723586405,20,1,12.520887034998584,17.444786706041217,6.345636360828596,11.100921343900067,220261,3759,14,0.017129677972950272
gNenjTFBZA8,11,6,7,1,12.993611111111111,3426.2294444444447,1125.0,0,94,14,1,0.8404255319148937,2,0,0,0,0,1083,141,1,7,33,1,16,1,Gaming,1,1,Indonesia,Indonesia,8590000,1708654717,1737,0,983681.4720782959,0.005027346903113369,282,1,15.966109410374866,21.25897218321875,7.460490305825338,13.799058432981113,114344,3127,93,0.028160638074581964
GXFT9NmyoLM,14,0,7,0,0.0,3763.10625,7255.0,0,62,8,1,0.8548387096774194,0,0,0,0,0,627,63,1,5,16,1,0,0,Gaming,1,1,Indonesia,Indonesia,295000,33328974,456,0,73089.8552631579,0.008851157554384962,575,1,12.59473402514672,17.32193769673573,6.124683390894205,11.19945853891313,104726,941,2,0.009004449706854076
yk7tMnYg-e0,14,0,7,0,0.0,327.5438353965741,4747.0,0,36,6,1,0.75,1,0,0,1,1,1136,182,1,4,39,1,4,1,Gaming,1,1,Indonesia,Indonesia,2380000,2284188025,952,0,2399357.169117647,0.0010419457478768632,252,1,14.682611465815636,21.54927644846915,6.859614903654202,14.690711830018206,35897,1625,187,0.05047775580132045
ZTBNV5eSQ9I,7,6,7,1,16.995555555555555,1287.1760980073034,9312.0,0,79,12,0,0.12658227848101267,0,0,1,0,0,574,53,1,4,14,1,19,1,Gaming,1,1,Indonesia,Indonesia,718000,74422767,76,0,979246.9342105263,0.00964758539547448,3,1,13.484226240787052,18.125272474493666,4.343805421853684,13.79454014196295,115192,4971,786,0.04997742898812418
wyaelUti0dI,15,6,7,1,8.908888888888889,107.37869942532409,1513.0,0,94,19,1,0.723404255319149,0,0,1,0,0,479,79,0,0,23,1,39,1,Gaming,1,1,Indonesia,Japan,4220,3483343,190,0,18333.384210526317,0.0012114798915869038,0,1,8.347827345782498,15.063503309903252,5.25227342804663,9.8165334944779,46386,646,121,0.01653516147113353
